"Phishing URL","Target","URL_Size","NH","ND","NNC","IP","NL","L","JW","LCS","QG","H","status"
"ritaceveb.com","ebay.com","13","0","1","0","0","0.61538461538462","8","0.62606835365295","9","11","13","phish"
"sichere-umleitung.com","paypal.com","21","1","1","0","0","0.76190476190476","16","0.36984124779701","21","23","20","phish"
"tgasdshda.3x.ro","paypal.com","15","0","2","1","0","0.8","12","0.55555558204651","17","23","15","phish"
"bradygunn.com","dropbox.com","13","0","1","0","0","0.61538461538462","8","0.67732268571854","14","16","12","phish"
"elamouri.com","paypal.com","12","0","1","0","0","0.58333333333333","7","0.5888888835907","12","14","12","phish"
"hansalim-daegu.org","paypal.com","18","1","1","0","0","0.77777777777778","14","0.5888888835907","18","24","15","phish"
"4lgeri.com","facebook.com","10","0","1","1","0","0.58333333333333","7","0.50555557012558","12","14","11","phish"
"secure-3d.net","visa.com","13","1","1","1","0","0.92307692307692","12","0.42414531111717","17","19","13","phish"
"192.254.236.92","google.com","14","0","3","11","1","0.92857142857143","13","0.39047619700432","22","22","14","phish"
"makkiconstructions.com.au","natwest.com","25","0","2","0","0","0.72","18","0.57791250944138","22","26","24","phish"
"kdf-television.tv","santander.co.uk","17","1","1","0","0","0.82352941176471","14","0.40915036201477","24","30","16","phish"
"woodworkingwithhandtools.net","aol.com","28","0","1","0","0","0.85714285714286","24","0.45238098502159","27","31","26","phish"
"morethanarace.org","google.com","17","0","1","0","0","0.82352941176471","14","0.53137254714966","19","23","16","phish"
"newsnowdigest.com","aol.com","17","0","1","0","0","0.70588235294118","12","0.40056023001671","14","16","16","phish"
"192.185.35.79","google.com","13","0","3","10","1","0.92307692307692","12","0.39230766892433","21","21","13","phish"
"facebook.comside.wapka.mobi","facebook.com","27","0","3","0","0","0.55555555555556","15","0.89711934328079","15","15","15","phish"
"vipfbid.wapka.mobi","facebook.com","18","0","2","0","0","0.77777777777778","14","0.51455026865005","20","28","17","phish"
"gedungc3.com","paypal.com","12","0","1","1","0","0.66666666666667","8","0.49444445967674","14","14","12","phish"
"e2p.it","paypal.com","6","0","1","1","0","0.8","8","0.51111108064651","12","14","10","phish"
"opes.ae","paypal.com","7","0","1","0","0","0.8","8","0.46507939696312","13","15","10","phish"
"guvenlifatura.com","paypal.com","17","0","1","0","0","0.70588235294118","12","0.59542483091354","15","19","16","phish"
"cscom.fr","paypal.com","8","0","1","0","0","0.9","9","0.40833333134651","12","12","10","phish"
"suramericanadeturismo.com","paypal.com","25","0","1","0","0","0.76","19","0.43666663765907","23","27","25","phish"
"whitesundresses.org","paypal.com","19","0","1","0","0","0.94736842105263","18","0.38421049714088","25","27","19","phish"
"buildersdesignnetwork.org","paypal.com","25","0","1","0","0","0.96","24","0.42666664719582","29","33","25","phish"
"mezarkabristanisleri.com","ebay.com","24","0","1","0","0","0.70833333333333","17","0.47222223877907","18","24","24","phish"
"kentours.co.ke","capitecbank.co.za","14","0","2","0","0","0.70588235294118","12","0.5140056014061","19","23","16","phish"
"updatemail.rus.tl","microsoft.com","17","0","2","0","0","0.94117647058824","16","0.43099546432495","20","28","17","phish"
"naebalamuccgu.webzdarma.cz","ebay.com","26","0","2","0","0","0.80769230769231","21","0.54914528131485","24","26","25","phish"
"gumtree-bmw-x6-3.0.msgserver.com","ebay.com","32","3","3","3","0","0.8125","26","0.375","28","32","32","phish"
"parkim.com.tr","barclays.co.uk","13","0","2","0","0","0.64285714285714","9","0.57448107004166","15","19","12","phish"
"art-culture-france.com","paypal.com","22","2","1","0","0","0.77272727272727","17","0.44393941760063","20","24","22","phish"
"biozoo.com.mx","barclays.co.uk","13","0","2","0","0","0.71428571428571","10","0.51391941308975","17","19","13","phish"
"bit.ly","yahoo.com","6","0","1","0","0","0.88888888888889","8","0.42592594027519","13","13","9","phish"
"chela.es","ebay.com","8","0","1","0","0","0.875","7","0.58333331346512","10","14","8","phish"
"fundacioncicarbe.es","paypal.com","19","0","1","0","0","0.89473684210526","17","0.45350876450539","23","27","18","phish"
"redriverfurniture.com","paypal.com","21","0","1","0","0","0.80952380952381","17","0","23","23","21","phish"
"livingstonefellowship.co.za","paypal.com","27","0","2","0","0","0.85185185185185","23","0.42469134926796","29","31","26","phish"
"lokoleonadinho.xpg.uol.com.br","orkut.com","29","0","4","0","0","0.79310344827586","23","0.44412517547607","24","30","28","phish"
"showerselector.co.uk","bankofamerica.com","20","0","2","0","0","0.8","16","0.53963583707809","23","29","20","phish"
"maxfavourssafaris.com","aol.com","21","0","1","0","0","0.71428571428571","15","0.41269841790199","16","20","21","phish"
"constructoraromero.cl","aol.com","21","0","1","0","0","0.80952380952381","17","0.50396823883057","20","20","20","phish"
"blog.ashfordschool.co.uk","aol.com","24","0","3","0","0","0.75","18","0.59126991033554","19","21","24","phish"
"foryourleisure.ca","aol.com","17","0","1","0","0","0.82352941176471","14","0.42390289902687","16","20","16","phish"
"tilesforatenner.co.uk","aol.com","21","0","2","0","0","0.80952380952381","17","0.41269841790199","20","22","20","phish"
"asiaoppo.com","paypal.com","12","0","1","0","0","0.5","6","0.6972222328186","10","14","12","phish"
"login-secure-system.vineinnovation.com","paypal.com","38","2","2","0","0","0.84210526315789","32","0.41929826140404","36","40","38","phish"
"a.collective-media.net","ebay.com","22","1","2","0","0","0.90909090909091","20","0.56313133239746","20","24","22","phish"
"baidudaxue.org","bradesco.com.br","14","0","1","0","0","0.8","12","0.60793656110764","15","27","13","phish"
"generate.sindcar.org","paypal.com","20","0","2","0","0","0.8","16","0.53333336114883","22","28","20","phish"
"paypal.com-secure.halnt.de","paypal.com","26","1","3","0","0","0.61538461538462","16","0.87376725673676","16","16","16","phish"
"stedeehappy.com","aol.com","15","0","1","0","0","0.66666666666667","10","0","12","14","15","phish"
"wopsempresarial.com.br","aol.com","22","0","2","0","0","0.72727272727273","16","0.4105339050293","17","19","21","phish"
"number7widowsmite.org","paypal.com","21","0","1","1","0","0.9047619047619","19","0.26507937908173","27","29","21","phish"
"jin.vn","aol.com","6","0","1","0","0","0.85714285714286","6","0.43650794029236","11","11","6","phish"
"stayatoasis.com","paypal.com","15","0","1","0","0","0.53333333333333","8","0.67460316419601","11","15","14","phish"
"cencocal.cl","paypal.com","11","0","1","0","0","0.72727272727273","8","0.51818186044693","13","11","11","phish"
"buzzmygoat.com","paypal.com","14","0","1","0","0","0.57142857142857","8","0.50952380895615","12","16","14","phish"
"wundermandc.com","paypal.com","15","0","1","0","0","0.66666666666667","10","0.47777780890465","15","17","15","phish"
"gplusadder.com","paypal.com","14","0","1","0","0","0.57142857142857","8","0.68571430444717","12","16","14","phish"
"metrovisitor.com","paypal.com","16","0","1","0","0","0.75","12","0.46666666865349","18","18","16","phish"
"tamaz.ga","paypal.com","8","0","1","0","0","0.7","7","0.55833333730698","12","16","9","phish"
"202.126.100.150","paypal.com","15","0","3","12","1","0.93333333333333","14","0.3888888657093","23","23","15","phish"
"debbiebright.co.za","bradesco.com.br","18","0","2","0","0","0.77777777777778","14","0.55185186862946","21","21","17","phish"
"sewaalatancatering.com","itau.com","22","0","1","0","0","0.72727272727273","16","0.39267674088478","18","20","22","phish"
"redcorn-de.net","paypal.com","14","1","1","0","0","0.92857142857143","13","0.3936507999897","20","20","14","phish"
"set-box.pl","aol.com","10","1","1","0","0","0.9","9","0.49523809552193","13","15","9","phish"
"guarusite.com.br","aol.com","16","0","2","0","0","0.6875","11","0.6755952835083","13","15","16","phish"
"emails-apple.com.com","apple.com","20","1","2","0","0","0.55","11","0.66851854324341","11","11","20","phish"
"odblokuj-aliegro.80.pl","allegro.pl","22","1","2","2","0","0.59090909090909","13","0.59621214866638","14","16","22","phish"
"up-windows.in","allegro.pl","13","1","1","0","0","0.84615384615385","11","0.45128205418587","19","21","13","phish"
"absolutepropertyagents.com","paypal.com","26","0","1","0","0","0.73076923076923","19","0.44358977675438","22","28","26","phish"
"av-group.in","microsoft.com","11","1","1","0","0","0.84615384615385","11","0.50116550922394","18","20","13","phish"
"stanislaw.lublin.pl","bancobrasil.com.br","19","0","2","0","0","0.78947368421053","15","0.50974661111832","25","33","17","phish"
"62.76.5.152","paypal.com","11","0","3","8","1","0.90909090909091","10","0.39696970582008","19","19","11","phish"
"itgpro.ru","paypal.com","9","0","1","0","0","0.8","8","0.43333330750465","15","17","8","phish"
"nettechn.com","nordea.com","12","0","1","0","0","0.5","6","0.64444446563721","10","14","10","phish"
"surreydietitians.co.uk","lloydsbank.com","22","0","2","0","0","0.68181818181818","15","0.60335499048233","22","26","22","phish"
"katarzyna-pogocka.pl","visa.com","20","1","1","0","0","0.9","18","0.39722219109535","24","24","19","phish"
"church.moscowis.bget.ru","paypal.com","23","0","3","0","0","0.8695652173913","20","0.35797104239464","27","29","21","phish"
"begrenset-konto.ga","paypal.com","18","1","1","0","0","0.94444444444444","17","0.3851852118969","26","26","18","phish"
"mindhypnoband.co.uk","paypal.com","19","0","2","0","0","0.68421052631579","13","0.4719298183918","17","21","18","phish"
"activator.looksites.com.br","paypal.com","26","0","3","0","0","0.76923076923077","20","0.49914529919624","22","28","26","phish"
"ladiescircle.fr","cielo.com","15","0","1","0","0","0.8","12","0.56296300888062","16","18","14","phish"
"mercadeoen.com","aol.com","14","0","1","0","0","0.57142857142857","8","0.45238098502159","9","13","14","phish"
"tz-slatina.hr","paypal.com","13","1","1","0","0","0.92307692307692","12","0.48589745163918","17","21","13","phish"
"veronicafriend.co.uk","yahoo.com","20","0","2","0","0","0.8","16","0.46851852536201","21","21","18","phish"
"shaety.com","aol.com","10","0","1","0","0","0.5","5","0.7380952835083","7","9","10","phish"
"veronicafriend.co.uk","aol.com","20","0","2","0","0","0.8","16","0.41507935523987","19","21","20","phish"
"ltdtryforum.netne.net","ebay.com","21","0","2","0","0","0.9047619047619","19","0.4801587164402","23","27","21","phish"
"00048kz.rcomhost.com","ebay.com","20","0","2","5","0","0.8","16","0.56666666269302","20","20","20","phish"
"jodilipper.com","ebay.com","14","0","1","0","0","0.71428571428571","10","0.51190477609634","12","14","14","phish"
"filrox.com.tw","paypal.com","13","0","2","0","0","0.69230769230769","9","0.56153845787048","13","15","9","phish"
"nicholasmccarthy.co.uk","aol.com","22","0","2","0","0","0.77272727272727","17","0.58051949739456","19","21","22","phish"
"surrriinee.besaba.com","irs.gov","21","0","2","0","0","0.80952380952381","17","0.50396823883057","20","26","21","phish"
"isisinternational.co.uk","aol.com","23","0","2","0","0","0.73913043478261","17","0.45755696296692","18","22","23","phish"
"shop.yanshi.b2b.cn","paypal.com","18","0","3","1","0","0.83333333333333","15","0.4592592716217","18","24","17","phish"
"futuretech2u.com","tesco.com","16","0","1","1","0","0.5625","9","0.73842591047287","11","15","16","phish"
"hotelrockcrystalgabiccemare.it","apple.com","30","0","1","0","0","0.9","27","0.44074073433876","31","35","30","phish"
"confirmation-identity.about.ma","paypal.com","30","1","2","0","0","0.86666666666667","26","0.34444442391396","30","36","30","phish"
"imagegroup.ws","paypal.com","13","0","1","0","0","0.92307692307692","12","0.39914527535439","17","21","13","phish"
"thrive-therapy.org","paypal.com","18","1","1","0","0","0.88888888888889","16","0.48888888955116","20","26","18","phish"
"lagevrette.be","paypal.com","13","0","1","0","0","0.92307692307692","12","0.39914527535439","19","21","12","phish"
"verification-identity.mx.ma","paypal.com","27","1","2","0","0","0.88888888888889","24","0.35925927758217","29","35","27","phish"
"opelkotsanidis.gr","capitecbank.co.za","17","0","1","0","0","0.82352941176471","14","0.56372547149658","24","30","14","phish"
"larklogistics.kz","sars.gov.za","16","0","1","0","0","0.75","12","0.64366883039474","17","21","14","phish"
"power-generator.jp","yahoo.com","18","1","1","0","0","0.88888888888889","16","0.44444444775581","21","25","18","phish"
"ebay.lp2.zalinco.com","ebay.com","20","0","3","1","0","0.6","12","0.80624997615814","12","12","15","phish"
"javfree.jp","google.com","10","0","1","0","0","0.9","9","0.46666666865349","16","16","9","phish"
"sms-icloud.com","apple.com","14","1","1","0","0","0.64285714285714","9","0.50423282384872","13","15","13","phish"
"a1laketahoevacationrentals.com","irs.gov","30","0","1","1","0","0.83333333333333","25","0.45079365372658","27","33","30","phish"
"roadrunnernest.com","ebay.com","18","0","1","0","0","0.72222222222222","13","0.40277779102325","16","18","17","phish"
"nlnh.org","ebay.com","8","0","1","0","0","0.875","7","0.5","12","14","7","phish"
"advancingav.com","paypal.com","15","0","1","0","0","0.6","9","0.61111110448837","13","17","15","phish"
"ferrulway.by","paypal.com","12","0","1","0","0","0.91666666666667","11","0.40555557608604","16","18","11","phish"
"mqmcn.com","ebay.com","9","0","1","0","0","0.55555555555556","5","0.5648148059845","9","9","9","phish"
"bollabags-shop.com","visa.com","18","1","1","0","0","0.72222222222222","13","0.40277779102325","16","18","18","phish"
"sdhvranov.cz","paypal.com","12","0","1","0","0","0.83333333333333","10","0.49444445967674","16","18","12","phish"
"aadi.org.in","yahoo.com","11","0","2","0","0","0.81818181818182","9","0.42424240708351","14","18","10","phish"
"123.242.163.1","barclays.co.uk","13","0","3","10","1","0.92857142857143","13","0.43223443627357","23","25","13","phish"
"gmaheroes.cn","blizzard.com","12","0","1","0","0","0.91666666666667","11","0.54444444179535","16","20","12","phish"
"distrefange.com","ebay.com","15","0","1","0","0","0.6","9","0.46111109852791","11","15","15","phish"
"ebay.com-motors-category-listing86928364.besaba.com","ebay.com","51","3","3","8","0","0.84313725490196","43","0.76303988695145","43","43","43","phish"
"tamhangplaza.vn","paypal.com","15","0","1","0","0","0.8","12","0.54444450139999","17","23","13","phish"
"guatemalaexpo.com","apple.com","17","0","1","0","0","0.58823529411765","10","0.48322442173958","12","18","16","phish"
"smallup.noticiastotal.com","facebook.com","25","0","2","0","0","0.72","18","0.46888890862465","23","29","25","phish"
"youmobil.noticiastotal.com","facebook.com","26","0","2","0","0","0.73076923076923","19","0.52228325605392","24","30","24","phish"
"opw.noticiastotal.com","facebook.com","21","0","2","0","0","0.71428571428571","15","0.55753970146179","21","25","20","phish"
"holaspot.com","yahoo.com","12","0","1","0","0","0.5","6","0.8101851940155","7","11","12","phish"
"sestraconsulting.com","online.hmrc.gov.uk","20","0","1","0","0","0.95","19","0.55185186862946","22","32","20","phish"
